Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Segment,Region,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD00740,2025-05-11,CUST0242,43.0,Small Business,West,Retail Store,Clothing,Jeans,10,51.53,0.0,515.3,361.38,153.92,Credit Card
ORD00741,2025-05-21,CUST0203,38.0,Small Business,South,Online,Home & Kitchen,Lamp,2,114.04,0.0,228.08,139.27,88.81,UPI
ORD00742,2025-01-09,CUST0233,50.0,Consumer,North,Distributor,Electronics,Headphones,4,243.04,0.02,952.72,676.0,276.72,Debit Card
ORD00743,2025-07-15,CUST0228,40.0,Small Business,West,Retail Store,Furniture,Meeting Table,9,342.02,0.2,2462.54,1626.29,836.25,UPI
ORD00744,2025-06-22,CUST0289,43.0,Corporate,West,Online,Electronics,Headphones,1,151.39,0.05,143.82,83.5,60.32,UPI
ORD00745,2025-06-15,CUST0080,51.0,Corporate,West,Retail Store,Home & Kitchen,Cookware Set,8,118.4,0.0,947.2,701.7,245.5,UPI
ORD00746,2025-10-02,CUST0008,26.0,Corporate,Central,Online,Clothing,Jacket,4,189.88,0.0,759.52,562.45,197.07,Credit Card
ORD00747,2025-01-06,CUST0136,22.0,Small Business,North,Retail Store,Furniture,Meeting Table,1,769.68,0.1,692.71,567.57,125.14,UPI
ORD00748,2025-12-04,CUST0231,48.0,Consumer,South,Distributor,Office Supplies,Printer Paper,5,29.94,0.05,142.22,90.51,51.7,Credit Card
ORD00749,2025-05-30,CUST0269,33.0,Consumer,East,Online,Electronics,Monitor,9,283.12,0.2,2038.46,1630.97,407.5,Bank Transfer
ORD00750,2025-08-02,CUST0100,58.0,Consumer,South,Retail Store,Home & Kitchen,Cookware Set,3,81.45,0.0,244.35,141.83,102.52,Debit Card
ORD00751,2025-05-22,CUST0054,56.0,Small Business,East,Online,Home & Kitchen,Blender,3,113.82,0.15,290.24,169.72,120.52,Debit Card
ORD00752,2025-07-02,CUST0049,39.0,Consumer,Central,Distributor,Furniture,Office Chair,9,489.74,0.02,4319.51,2515.55,1803.96,Credit Card
ORD00753,2025-09-02,CUST0268,60.0,Corporate,East,Distributor,Electronics,Keyboard,8,96.94,0.02,760.01,583.8,176.21,Cash
ORD00754,2025-09-11,CUST0208,34.0,Consumer,Central,Retail Store,Clothing,Sneakers,9,133.71,0.05,1143.22,714.4,428.82,Credit Card
ORD00755,2025-03-18,CUST0154,63.0,Small Business,Central,Retail Store,Home & Kitchen,Coffee Maker,5,258.95,0.15,1100.54,759.11,341.43,UPI
ORD00756,2025-03-08,CUST0296,32.0,Small Business,West,Online,Furniture,Office Chair,1,485.88,0.05,461.59,316.09,145.49,UPI
ORD00757,2025-09-16,CUST0090,32.0,Small Business,West,Online,Electronics,Headphones,9,49.54,0.05,423.57,285.79,137.78,Credit Card
ORD00758,2025-03-19,CUST0175,31.0,Small Business,East,Distributor,Clothing,T-Shirt,1,27.48,0.15,23.36,13.04,10.32,Bank Transfer
ORD00759,2025-03-18,CUST0218,27.0,Corporate,West,Distributor,Clothing,Jacket,9,52.38,0.15,400.71,244.54,156.16,Cash
ORD00760,2025-05-04,CUST0048,57.0,Consumer,East,Retail Store,Furniture,Meeting Table,3,875.8,0.02,2574.85,1513.3,1061.55,Cash
ORD00761,2025-11-20,CUST0090,43.0,Consumer,East,Distributor,Office Supplies,Notebook,8,14.2,0.2,90.88,65.54,25.34,Debit Card
ORD00762,2025-02-25,CUST0189,49.0,Small Business,South,Online,Office Supplies,Pens,8,13.97,0.1,100.58,67.4,33.18,Debit Card
ORD00763,2025-05-17,CUST0018,45.0,Consumer,West,Retail Store,Furniture,Desk,9,580.54,0.1,4702.37,3536.47,1165.9,Credit Card
ORD00764,2025-04-29,CUST0055,24.0,Consumer,East,Retail Store,Furniture,Cabinet,8,107.27,0.15,729.44,456.84,272.6,Credit Card
ORD00765,2025-01-29,CUST0101,22.0,Consumer,North,Distributor,Office Supplies,Notebook,7,10.78,0.2,60.37,33.62,26.75,Debit Card
ORD00766,2025-11-24,CUST0174,61.0,Consumer,West,Distributor,Office Supplies,Folders,2,11.81,0.2,18.9,15.21,3.68,Bank Transfer
ORD00767,2025-02-02,CUST0070,20.0,Corporate,West,Online,Office Supplies,Folders,1,3.41,0.05,3.24,1.78,1.46,UPI
ORD00768,2025-08-22,CUST0286,29.0,Small Business,Central,Online,Electronics,Keyboard,1,44.26,0.15,37.62,30.75,6.87,Cash
ORD00769,2025-08-19,CUST0059,35.0,Small Business,North,Online,Furniture,Cabinet,10,522.2,0.0,5222.0,3196.27,2025.73,Credit Card
ORD00770,2025-08-14,CUST0300,52.0,Corporate,South,Distributor,Clothing,Jeans,2,114.65,0.0,229.3,137.52,91.78,Bank Transfer
ORD00771,2025-08-11,CUST0229,55.0,Corporate,West,Distributor,Electronics,Keyboard,4,32.36,0.02,126.85,92.44,34.41,Cash
ORD00772,2025-06-12,CUST0146,64.0,Corporate,East,Distributor,Electronics,Laptop,10,1068.32,0.15,9080.72,7118.7,1962.02,Cash
ORD00773,2025-09-28,CUST0183,60.0,Small Business,West,Retail Store,Home & Kitchen,Cookware Set,10,73.67,0.0,736.7,518.76,217.94,Cash
ORD00774,2025-08-11,CUST0202,61.0,Consumer,South,Retail Store,Home & Kitchen,Blender,7,163.47,0.02,1121.4,730.21,391.2,Credit Card
ORD00775,2025-09-21,CUST0110,58.0,Small Business,East,Online,Furniture,Desk,9,789.89,0.02,6966.83,4839.1,2127.73,UPI
ORD00776,2025-09-01,CUST0207,43.0,Small Business,South,Distributor,Home & Kitchen,Coffee Maker,6,158.93,0.1,858.22,496.27,361.95,Credit Card
ORD00777,2025-09-04,CUST0021,52.0,Consumer,East,Distributor,Office Supplies,Printer Paper,1,12.92,0.0,12.92,9.57,3.35,Bank Transfer
ORD00778,2025-02-24,CUST0215,61.0,Small Business,Central,Distributor,Clothing,Jacket,3,136.55,0.05,389.17,246.57,142.6,Credit Card
ORD00779,2025-05-15,CUST0235,49.0,Consumer,North,Online,Clothing,Jacket,3,150.38,0.0,451.14,302.55,148.59,Credit Card
ORD00780,2025-12-17,CUST0155,34.0,Small Business,West,Distributor,Home & Kitchen,Cookware Set,7,71.62,0.1,451.21,352.12,99.08,Bank Transfer
ORD00781,2025-04-19,CUST0205,23.0,Small Business,West,Distributor,Home & Kitchen,Blender,4,53.29,0.15,181.19,105.19,76.0,Credit Card
ORD00782,2025-07-01,CUST0157,34.0,Consumer,North,Online,Home & Kitchen,Storage Box,8,35.15,0.02,275.58,198.07,77.51,Credit Card
ORD00783,2025-05-11,CUST0221,45.0,Small Business,South,Retail Store,Furniture,Cabinet,10,185.7,0.2,1485.6,1123.25,362.35,UPI
ORD00784,2025-06-07,CUST0115,36.0,Corporate,Central,Online,Clothing,Shirt,5,92.34,0.15,392.45,319.97,72.48,Debit Card
ORD00785,2025-02-18,CUST0127,58.0,Consumer,North,Online,Home & Kitchen,Lamp,7,137.76,0.15,819.67,607.77,211.9,Debit Card
ORD00786,2025-11-16,CUST0285,46.0,Consumer,South,Online,Home & Kitchen,Storage Box,8,62.76,0.1,451.87,345.18,106.69,UPI
ORD00787,2025-07-13,CUST0212,33.0,Small Business,South,Distributor,Electronics,Headphones,2,103.98,0.02,203.8,162.08,41.72,UPI
ORD00788,2025-09-06,CUST0260,19.0,Consumer,West,Retail Store,Electronics,Smartphone,1,887.28,0.02,869.53,675.32,194.22,UPI
ORD00789,2025-01-31,CUST0148,59.0,Consumer,South,Distributor,Electronics,Headphones,6,137.68,0.02,809.56,629.26,180.3,Debit Card
ORD00790,2025-06-11,CUST0249,25.0,Consumer,Central,Retail Store,Furniture,Meeting Table,3,708.98,0.2,1701.55,1109.61,591.94,UPI
ORD00791,2025-12-10,CUST0114,29.0,Small Business,South,Online,Home & Kitchen,Blender,3,151.21,0.02,444.56,276.71,167.85,Credit Card
ORD00792,2025-07-12,CUST0012,36.0,Small Business,West,Online,Furniture,Bookshelf,5,224.32,0.05,1065.52,862.3,203.22,Credit Card
ORD00793,2025-05-13,CUST0021,45.0,Corporate,North,Retail Store,Home & Kitchen,Cookware Set,6,129.53,0.1,699.46,459.63,239.83,Bank Transfer
ORD00794,2025-01-16,CUST0282,40.0,Corporate,North,Distributor,Home & Kitchen,Blender,7,41.38,0.0,289.66,191.76,97.9,Debit Card
ORD00795,2025-07-05,CUST0017,27.0,Small Business,South,Online,Furniture,Meeting Table,9,598.09,0.2,4306.25,3474.67,831.58,Debit Card
ORD00796,2025-02-17,CUST0208,48.0,Consumer,East,Retail Store,Clothing,T-Shirt,9,48.25,0.1,390.82,305.99,84.84,Debit Card
ORD00797,2025-09-16,CUST0072,18.0,Corporate,West,Distributor,Clothing,Sneakers,8,176.65,0.15,1201.22,922.52,278.7,Bank Transfer
ORD00798,2025-11-09,CUST0016,43.0,Corporate,South,Retail Store,Office Supplies,Stapler,10,23.21,0.05,220.5,151.02,69.48,Cash
ORD00799,2025-01-19,CUST0112,26.0,Small Business,South,Distributor,Office Supplies,Printer Paper,6,21.58,0.1,116.53,69.5,47.04,Bank Transfer
ORD00800,2025-11-20,CUST0061,49.0,Small Business,North,Distributor,Furniture,Meeting Table,7,911.24,0.0,6378.68,5116.19,1262.49,Cash
ORD00801,2025-01-05,CUST0150,22.0,Corporate,Central,Online,Clothing,Jacket,2,128.03,0.2,204.85,165.97,38.87,UPI
ORD00802,2025-11-03,CUST0187,22.0,Corporate,South,Retail Store,Office Supplies,Printer Paper,10,26.88,0.15,228.48,144.4,84.08,Debit Card
ORD00803,2025-02-17,CUST0272,27.0,Small Business,East,Retail Store,Electronics,Monitor,4,390.4,0.05,1483.52,977.08,506.44,Debit Card
ORD00804,2025-10-24,CUST0068,47.0,Small Business,North,Retail Store,Office Supplies,Folders,9,11.16,0.0,100.44,67.07,33.37,UPI
ORD00805,2025-05-14,CUST0192,60.0,Consumer,North,Online,Clothing,Jeans,3,47.9,0.1,129.33,101.45,27.88,Cash
ORD00806,2025-11-08,CUST0010,24.0,Consumer,West,Online,Electronics,Monitor,5,181.05,0.02,887.14,568.13,319.02,Credit Card
ORD00807,2025-08-06,CUST0080,33.0,Corporate,North,Online,Clothing,T-Shirt,2,46.28,0.2,74.05,54.5,19.55,Cash
ORD00808,2025-01-13,CUST0034,43.0,Consumer,South,Online,Office Supplies,Pens,2,9.33,0.15,15.86,8.97,6.89,Credit Card
ORD00809,2025-09-09,CUST0268,37.0,Consumer,West,Distributor,Furniture,Cabinet,5,590.49,0.15,2509.58,1592.6,916.98,Debit Card
ORD00810,2025-09-20,CUST0234,32.0,Small Business,Central,Retail Store,Home & Kitchen,Coffee Maker,6,282.18,0.02,1659.22,1159.55,499.66,Credit Card
ORD00811,2025-07-26,CUST0086,46.0,Small Business,Central,Distributor,Office Supplies,Pens,6,15.71,0.1,84.83,67.48,17.35,Cash
ORD00812,2025-11-14,CUST0291,54.0,Small Business,Central,Online,Furniture,Bookshelf,2,307.26,0.02,602.23,337.83,264.4,Cash
ORD00813,2025-09-01,CUST0128,43.0,Consumer,West,Distributor,Clothing,Shirt,2,85.23,0.02,167.05,119.56,47.49,Credit Card
ORD00814,2025-06-16,CUST0203,58.0,Consumer,West,Retail Store,Home & Kitchen,Lamp,3,118.59,0.02,348.65,268.53,80.13,Bank Transfer
ORD00815,2025-07-30,CUST0265,62.0,Consumer,North,Retail Store,Home & Kitchen,Coffee Maker,4,271.43,0.02,1064.01,681.6,382.4,Credit Card
ORD00816,2025-01-13,CUST0088,38.0,Small Business,West,Retail Store,Office Supplies,Printer Paper,10,24.92,0.02,244.22,186.05,58.17,Debit Card
ORD00817,2025-06-17,CUST0190,58.0,Corporate,South,Distributor,Home & Kitchen,Storage Box,10,63.99,0.05,607.9,413.04,194.87,Cash
ORD00818,2025-08-31,CUST0141,20.0,Small Business,East,Distributor,Home & Kitchen,Cookware Set,6,167.24,0.2,802.75,500.18,302.57,Debit Card
ORD00819,2025-11-07,CUST0280,61.0,Small Business,North,Distributor,Furniture,Desk,7,764.76,0.05,5085.65,3050.66,2034.99,UPI
ORD00820,2025-12-02,CUST0170,53.0,Consumer,West,Retail Store,Electronics,Headphones,3,47.55,0.15,121.25,70.84,50.42,Cash
ORD00821,2025-01-17,CUST0247,43.0,Consumer,South,Online,Furniture,Meeting Table,8,716.21,0.05,5443.2,3258.0,2185.2,UPI
ORD00822,2025-03-13,CUST0081,31.0,Consumer,South,Online,Furniture,Meeting Table,6,1091.83,0.1,5895.88,4022.29,1873.59,UPI
ORD00823,2025-02-28,CUST0166,41.0,Consumer,North,Retail Store,Clothing,Jacket,5,92.29,0.15,392.23,282.04,110.19,Credit Card
ORD00824,2025-03-06,CUST0242,47.0,Small Business,Central,Distributor,Electronics,Keyboard,7,132.19,0.2,740.26,514.7,225.56,Credit Card
ORD00825,2025-03-13,CUST0177,30.0,Corporate,East,Distributor,Furniture,Desk,8,330.28,0.05,2510.13,1425.76,1084.36,Cash
ORD00826,2025-06-28,CUST0265,41.0,Corporate,Central,Distributor,Clothing,Shirt,9,77.73,0.1,629.61,467.95,161.67,UPI
ORD00827,2025-06-19,CUST0053,43.0,Consumer,Central,Retail Store,Office Supplies,Stapler,8,16.79,0.15,114.17,62.91,51.26,Cash
ORD00828,2025-08-31,CUST0252,52.0,Small Business,West,Retail Store,Furniture,Cabinet,1,289.98,0.1,260.98,146.92,114.06,UPI
ORD00829,2025-05-22,CUST0051,64.0,Corporate,West,Retail Store,Office Supplies,Notebook,5,4.8,0.1,21.6,13.68,7.92,UPI
ORD00830,2025-09-12,CUST0228,25.0,Consumer,East,Retail Store,Office Supplies,Folders,1,3.03,0.15,2.58,1.55,1.03,Credit Card
ORD00831,2025-04-15,CUST0142,59.0,Consumer,West,Retail Store,Office Supplies,Stapler,5,13.28,0.15,56.44,35.02,21.42,Cash
ORD00832,2025-08-31,CUST0097,32.0,Consumer,Central,Retail Store,Electronics,Smartphone,8,873.52,0.0,6988.16,4564.21,2423.95,Credit Card
ORD00833,2025-09-27,CUST0175,47.0,Consumer,East,Distributor,Home & Kitchen,Storage Box,1,73.1,0.2,58.48,37.04,21.44,Cash
ORD00834,2025-07-11,CUST0029,47.0,Consumer,East,Retail Store,Office Supplies,Notebook,4,3.27,0.15,11.12,8.07,3.05,Debit Card
ORD00835,2025-01-13,CUST0076,24.0,Consumer,East,Online,Home & Kitchen,Storage Box,8,17.73,0.1,127.66,78.19,49.46,Cash
ORD00836,2025-06-04,CUST0259,21.0,Corporate,North,Online,Clothing,Shirt,1,84.94,0.15,72.2,43.03,29.17,Cash
ORD00837,2025-09-03,CUST0125,23.0,Small Business,Central,Online,Clothing,Jacket,6,96.4,0.02,566.83,403.0,163.83,Cash
ORD00838,2025-02-08,CUST0179,38.0,Consumer,Central,Distributor,Electronics,Headphones,8,268.7,0.02,2106.61,1418.75,687.86,Debit Card
ORD00839,2025-01-08,CUST0025,21.0,Small Business,North,Distributor,Clothing,Sneakers,7,132.59,0.02,909.57,652.99,256.57,Cash
ORD00840,2025-07-04,CUST0084,45.0,Small Business,South,Retail Store,Home & Kitchen,Lamp,9,92.42,0.15,707.01,558.29,148.73,Cash
ORD00841,2025-10-13,CUST0221,53.0,Small Business,East,Distributor,Furniture,Cabinet,4,430.85,0.15,1464.89,953.48,511.41,Bank Transfer
ORD00842,2025-09-28,CUST0105,59.0,Small Business,South,Distributor,Clothing,Sneakers,1,52.75,0.15,44.84,27.77,17.07,Bank Transfer
ORD00843,2025-04-30,CUST0133,60.0,Small Business,West,Retail Store,Home & Kitchen,Cookware Set,5,229.48,0.0,1147.4,782.2,365.2,Cash
ORD00844,2025-09-12,CUST0245,20.0,Corporate,South,Online,Office Supplies,Notebook,9,14.43,0.2,103.9,64.66,39.23,Debit Card
ORD00845,2025-01-26,CUST0063,20.0,Small Business,South,Distributor,Furniture,Cabinet,4,272.25,0.1,980.1,661.72,318.38,Credit Card
ORD00846,2025-09-16,CUST0165,62.0,Small Business,West,Online,Furniture,Office Chair,3,419.02,0.05,1194.21,831.85,362.36,UPI
ORD00847,2025-10-09,CUST0105,43.0,Small Business,Central,Online,Electronics,Laptop,1,866.81,0.05,823.47,543.63,279.84,Debit Card
ORD00848,2025-05-09,CUST0271,36.0,Corporate,South,Retail Store,Electronics,Smartphone,7,1077.49,0.15,6411.07,3695.22,2715.85,Bank Transfer
ORD00849,2025-05-26,CUST0231,49.0,Corporate,West,Online,Home & Kitchen,Storage Box,9,79.72,0.05,681.61,533.58,148.02,Cash
ORD00850,2025-05-08,CUST0143,52.0,Corporate,Central,Distributor,Office Supplies,Printer Paper,1,10.54,0.2,8.43,6.79,1.64,UPI
ORD00851,2025-01-13,CUST0250,51.0,Consumer,North,Distributor,Office Supplies,Printer Paper,5,25.68,0.1,115.56,81.92,33.64,Cash
ORD00852,2025-04-18,CUST0144,51.0,Corporate,West,Online,Clothing,Sneakers,3,67.57,0.02,198.66,133.34,65.32,Debit Card
ORD00853,2025-10-02,CUST0271,25.0,Consumer,East,Distributor,Furniture,Meeting Table,3,736.62,0.2,1767.89,1309.83,458.06,Debit Card
ORD00854,2025-11-07,CUST0156,24.0,Small Business,South,Distributor,Furniture,Bookshelf,10,383.09,0.1,3447.81,2557.18,890.63,Debit Card
ORD00855,2025-11-02,CUST0300,21.0,Small Business,West,Distributor,Office Supplies,Folders,1,18.37,0.2,14.7,8.83,5.87,Cash
ORD00856,2025-03-31,CUST0233,61.0,Small Business,East,Distributor,Furniture,Office Chair,10,205.52,0.2,1644.16,1108.27,535.89,Bank Transfer
ORD00857,2025-04-01,CUST0117,51.0,Consumer,East,Retail Store,Furniture,Office Chair,5,359.26,0.15,1526.86,1113.56,413.3,Bank Transfer
ORD00858,2025-02-13,CUST0287,42.0,Consumer,Central,Online,Office Supplies,Printer Paper,7,26.16,0.0,183.12,134.47,48.65,Bank Transfer
ORD00859,2025-09-01,CUST0276,30.0,Small Business,South,Retail Store,Clothing,T-Shirt,3,57.42,0.0,172.26,106.47,65.79,UPI
ORD00860,2025-08-01,CUST0067,40.0,Small Business,West,Online,Electronics,Keyboard,8,78.24,0.15,532.03,366.82,165.21,Debit Card
ORD00861,2025-11-30,CUST0047,27.0,Small Business,West,Retail Store,Electronics,Monitor,5,424.37,0.2,1697.48,1083.74,613.74,UPI
ORD00862,2025-08-23,CUST0047,54.0,Consumer,Central,Online,Home & Kitchen,Cookware Set,4,100.64,0.02,394.51,259.43,135.08,Cash
ORD00863,2025-11-05,CUST0052,26.0,Consumer,South,Distributor,Home & Kitchen,Lamp,7,92.31,0.2,516.94,304.29,212.65,Bank Transfer
ORD00864,2025-04-16,CUST0160,52.0,Small Business,East,Online,Clothing,Jeans,3,44.72,0.15,114.04,92.42,21.62,Debit Card
ORD00865,2025-04-21,CUST0262,46.0,Consumer,South,Distributor,Furniture,Cabinet,8,261.74,0.02,2052.04,1401.59,650.45,Cash
ORD00866,2025-01-14,CUST0071,57.0,Consumer,Central,Online,Clothing,Jeans,8,79.69,0.1,573.77,409.35,164.42,Debit Card
ORD00867,2025-01-07,CUST0198,46.0,Small Business,East,Distributor,Office Supplies,Stapler,4,18.09,0.15,61.51,40.23,21.28,Debit Card
ORD00868,2025-06-15,CUST0245,62.0,Small Business,South,Online,Electronics,Headphones,8,122.62,0.05,931.91,713.41,218.5,Cash
ORD00869,2025-05-05,CUST0274,53.0,Corporate,North,Online,Electronics,Laptop,2,1073.5,0.1,1932.3,1549.59,382.71,Debit Card
ORD00870,2025-01-13,CUST0119,41.0,Consumer,North,Retail Store,Electronics,Headphones,1,46.55,0.2,37.24,21.73,15.51,Bank Transfer
ORD00871,2025-09-08,CUST0085,57.0,Corporate,South,Retail Store,Home & Kitchen,Lamp,9,99.03,0.2,713.02,531.46,181.55,Bank Transfer
ORD00872,2025-11-29,CUST0239,22.0,Small Business,West,Retail Store,Office Supplies,Stapler,7,17.98,0.02,123.34,71.59,51.76,UPI
ORD00873,2025-10-16,CUST0108,32.0,Corporate,North,Retail Store,Furniture,Meeting Table,10,1035.67,0.0,10356.7,5716.52,4640.18,Bank Transfer
ORD00874,2025-04-05,CUST0021,26.0,Small Business,West,Retail Store,Electronics,Keyboard,4,32.96,0.2,105.47,84.84,20.63,Credit Card
ORD00875,2025-02-17,CUST0050,47.0,Corporate,East,Online,Clothing,T-Shirt,4,22.12,0.1,79.63,46.97,32.66,Cash
ORD00876,2025-03-02,CUST0293,30.0,Consumer,West,Online,Furniture,Desk,1,162.69,0.0,162.69,91.16,71.53,UPI
ORD00877,2025-03-28,CUST0226,60.0,Small Business,North,Online,Electronics,Laptop,1,657.5,0.02,644.35,393.96,250.39,Bank Transfer
ORD00878,2025-02-03,CUST0022,53.0,Small Business,West,Online,Furniture,Cabinet,8,144.0,0.0,1152.0,902.21,249.79,Bank Transfer
ORD00879,2025-11-14,CUST0068,41.0,Small Business,Central,Distributor,Home & Kitchen,Lamp,10,121.6,0.1,1094.4,830.47,263.93,Debit Card
ORD00880,2025-12-09,CUST0089,48.0,Small Business,West,Online,Furniture,Desk,2,515.29,0.02,1009.97,733.98,275.99,UPI
ORD00881,2025-05-30,CUST0020,21.0,Small Business,East,Distributor,Home & Kitchen,Blender,7,122.87,0.2,688.07,429.53,258.55,Cash
ORD00882,2025-05-15,CUST0074,60.0,Consumer,West,Online,Electronics,Laptop,6,1193.85,0.15,6088.63,4620.57,1468.06,Credit Card
ORD00883,2025-04-06,CUST0064,34.0,Consumer,South,Online,Office Supplies,Stapler,3,18.93,0.1,51.11,36.98,14.14,UPI
ORD00884,2025-04-19,CUST0061,49.0,Consumer,North,Retail Store,Home & Kitchen,Cookware Set,5,145.31,0.15,617.57,427.26,190.31,Cash
ORD00885,2025-01-20,CUST0145,22.0,Small Business,North,Retail Store,Electronics,Laptop,6,1352.15,0.0,8112.9,6493.78,1619.12,Credit Card
ORD00886,2025-01-06,CUST0051,63.0,Corporate,North,Distributor,Electronics,Monitor,6,173.52,0.05,989.06,726.62,262.45,UPI
ORD00887,2025-02-26,CUST0026,24.0,Corporate,South,Distributor,Clothing,Shirt,10,47.92,0.05,455.24,293.18,162.06,Cash
ORD00888,2025-08-25,CUST0264,34.0,Corporate,South,Retail Store,Furniture,Bookshelf,4,346.65,0.02,1358.87,1108.64,250.23,Cash
ORD00889,2025-11-06,CUST0138,47.0,Consumer,South,Retail Store,Home & Kitchen,Coffee Maker,9,114.21,0.05,976.5,673.31,303.18,Bank Transfer
ORD00890,2025-09-02,CUST0192,40.0,Corporate,South,Distributor,Office Supplies,Printer Paper,8,25.99,0.0,207.92,167.36,40.56,UPI
ORD00891,2025-07-28,CUST0152,54.0,Consumer,East,Retail Store,Clothing,Jeans,9,54.85,0.02,483.78,352.3,131.48,UPI
ORD00892,2025-05-21,CUST0118,52.0,Corporate,Central,Distributor,Furniture,Cabinet,1,481.64,0.0,481.64,307.73,173.91,Credit Card
ORD00893,2025-05-26,CUST0057,27.0,Corporate,Central,Online,Home & Kitchen,Cookware Set,5,95.18,0.1,428.31,287.74,140.57,Cash
ORD00894,2025-12-17,CUST0069,59.0,Small Business,East,Online,Office Supplies,Stapler,6,20.43,0.1,110.32,84.5,25.82,Debit Card
ORD00895,2025-09-25,CUST0055,44.0,Consumer,East,Distributor,Electronics,Headphones,2,101.71,0.15,172.91,125.16,47.75,Bank Transfer
ORD00896,2025-06-09,CUST0248,30.0,Corporate,North,Retail Store,Clothing,Jeans,1,65.8,0.15,55.93,39.6,16.33,UPI
ORD00897,2025-11-04,CUST0242,45.0,Corporate,South,Distributor,Clothing,T-Shirt,5,26.01,0.1,117.05,85.26,31.78,Credit Card
ORD00898,2025-12-28,CUST0229,38.0,Corporate,Central,Distributor,Home & Kitchen,Lamp,10,100.26,0.02,982.55,675.21,307.34,UPI
ORD00899,2025-08-24,CUST0125,37.0,Corporate,South,Online,Home & Kitchen,Coffee Maker,1,186.05,0.02,182.33,115.56,66.77,Credit Card
ORD00900,2025-07-20,CUST0107,36.0,Corporate,South,Distributor,Furniture,Meeting Table,5,586.43,0.02,2873.51,2216.98,656.53,Credit Card
ORD00901,2025-01-24,CUST0218,60.0,Corporate,West,Online,Electronics,Headphones,7,107.12,0.2,599.87,427.33,172.54,Credit Card
ORD00902,2025-12-27,CUST0013,51.0,Consumer,South,Retail Store,Office Supplies,Folders,1,3.1,0.0,3.1,2.54,0.56,Credit Card
ORD00903,2025-08-16,CUST0248,45.0,Corporate,West,Retail Store,Home & Kitchen,Blender,9,173.55,0.1,1405.76,851.36,554.39,Credit Card
ORD00904,2025-12-17,CUST0067,31.0,Corporate,West,Online,Clothing,Shirt,1,36.48,0.02,35.75,20.4,15.35,UPI
ORD00905,2025-12-21,CUST0109,55.0,Small Business,East,Distributor,Office Supplies,Pens,5,12.49,0.02,61.2,37.74,23.46,UPI
ORD00906,2025-11-08,CUST0070,60.0,Corporate,West,Distributor,Clothing,Jeans,1,83.03,0.15,70.58,46.49,24.09,UPI
ORD00907,2025-01-03,CUST0276,20.0,Small Business,West,Distributor,Clothing,Jacket,10,160.52,0.05,1524.94,902.15,622.79,Debit Card
ORD00908,2025-12-08,CUST0159,39.0,Small Business,East,Online,Office Supplies,Stapler,2,7.53,0.15,12.8,7.86,4.94,Bank Transfer
ORD00909,2025-12-13,CUST0115,48.0,Small Business,West,Online,Clothing,Sneakers,5,103.04,0.2,412.16,312.47,99.69,Bank Transfer
ORD00910,2025-08-03,CUST0128,20.0,Small Business,Central,Distributor,Furniture,Cabinet,9,278.47,0.2,2004.98,1199.46,805.52,Debit Card
ORD00911,2025-01-14,CUST0056,25.0,Corporate,South,Distributor,Office Supplies,Pens,5,12.2,0.02,59.78,43.59,16.19,Cash
ORD00912,2025-04-21,CUST0121,33.0,Corporate,West,Retail Store,Electronics,Keyboard,8,57.74,0.0,461.92,356.99,104.93,Cash
ORD00913,2025-02-25,CUST0255,53.0,Small Business,South,Online,Furniture,Office Chair,4,392.92,0.1,1414.51,1148.07,266.44,Debit Card
ORD00914,2025-03-10,CUST0159,55.0,Corporate,Central,Online,Furniture,Office Chair,6,326.03,0.0,1956.18,1215.93,740.25,UPI
ORD00915,2025-07-09,CUST0128,29.0,Corporate,South,Distributor,Home & Kitchen,Lamp,8,64.29,0.15,437.17,281.92,155.25,Credit Card
ORD00916,2025-06-30,CUST0146,34.0,Small Business,East,Online,Home & Kitchen,Lamp,10,92.15,0.1,829.35,618.58,210.77,UPI
ORD00917,2025-04-28,CUST0207,24.0,Corporate,North,Retail Store,Office Supplies,Printer Paper,3,29.73,0.05,84.73,67.3,17.43,Debit Card
ORD00918,2025-08-09,CUST0132,23.0,Consumer,West,Retail Store,Electronics,Monitor,9,388.55,0.15,2972.41,2004.78,967.63,Debit Card
ORD00919,2025-08-06,CUST0144,53.0,Small Business,East,Online,Home & Kitchen,Lamp,8,129.65,0.05,985.34,715.18,270.16,Credit Card
ORD00920,2025-12-12,CUST0264,26.0,Consumer,West,Distributor,Office Supplies,Pens,7,8.26,0.0,57.82,34.34,23.48,Bank Transfer
ORD00921,2025-01-25,CUST0106,64.0,Small Business,Central,Retail Store,Furniture,Office Chair,7,175.45,0.05,1166.74,718.98,447.76,Debit Card
ORD00922,2025-02-12,CUST0049,44.0,Corporate,East,Online,Clothing,Jeans,8,34.51,0.02,270.56,170.57,99.98,Debit Card
ORD00923,2025-07-18,CUST0213,24.0,Small Business,South,Online,Office Supplies,Pens,7,19.76,0.0,138.32,93.34,44.98,UPI
ORD00924,2025-09-05,CUST0259,44.0,Corporate,North,Distributor,Home & Kitchen,Storage Box,9,60.38,0.05,516.25,287.08,229.17,Credit Card
ORD00925,2025-12-16,CUST0020,53.0,Consumer,North,Distributor,Office Supplies,Pens,1,12.08,0.02,11.84,8.14,3.7,Cash
